334651,362670
60,6
334738,371250
334750,371245
48,11
65,370807
330823,371179
68,1
334766,371238
64,3
44,13
56,7
380054,55538
121203,135252
334683,362654
334760,119448
350523,4207
52,9
334706,371266
334782,371230
80,0
385089,9
323298,5263
52,12
334786,371241
64,7
44,15
56,10
363427,371254
60,8
76,2
82,369063
330663,371252
334710,371272
80,1
334766,371250
72,4
68,6
44,14
121091,100805
48,13
256327,495736
64,8
76,3
56,9
60,7
334647,362676
76,0
60,10
348238,5
334798,371234
12,30
334758,371251
317843,385326
334702,60877
334778,371243
334651,362673
52,13
24,25
68,4
380814,15
48,15
298423,372752
72,2
25240,134276
217004,2
334786,371239
332786,434156
56,11
64,6
334686,440270
334691,362660
334798,371233
380358,62309
330707,371223
60,9
334754,371253
72,3
48,14
334633,104024
330704,134954
334687,362662
334786,385035
76,1
339756,61
354727,388765
48,17
334718,371266
330663,371249
298422,415868
334651,362678
121806,371231
28,25
384758,5258
330711,371222
80,3
72,7
52,15
334762,371247
385085,8
68,9
56,13
48,16
60,11
64,11
334690,385076
334758,371250
334718,371265
72,8
334682,385079
330659,371251
80,4
56,12
334702,371273
330712,100463
334695,376450
76,6
52,14
121091,100808
79792,371730
334762,371246
363319,60900
68,7
56,15
330651,371252
335611,258772
80,2
43,1745
52,17
63589,385441
346472,4178
334643,362679
197657,434142
64,9
60,13
334686,385078
334988,429775
380850,74
32,26
20,30
359332,371248
330707,371226
52,16
72,6
16,33
76,4
121802,371232
302882,63
84,1
68,8
0,40
334782,371237
330703,371229
364007,433087
334758,371248
56,14
334802,371227
334695,376452
60,12
326621,371222
323593,34
64,10
334794,371231
205948,135739
39,50039
253839,9
56,17
311019,319140
68,12
80,7
72,10
261957,40
334699,362661
251322,320130
256328,4216
334642,60897
334798,371242
334838,371226
334834,371228
196557,64
7713,367513
56,16
335433,372672
72,11
334726,371272
334691,362665
334690,371289
334838,371225
330727,371233
330719,371236
334831,362606
356574,320735
330731,371231
76,9
298431,372730
21,5206
10,65572
334834,371227
339440,372710
68,13
334706,371281
323337,66
334734,371268
334794,385043
334718,60863
334650,60895
334834,371229
350656,368040
381964,368628
334631,66077
68,10
262148,39
64,12
339691,367513
120974,371647
334690,371290
72,9
330711,385038
76,7
334838,371228
337017,102988
334707,376457
334794,371242
240567,371250
334786,371245
68,11
80,6
372144,214
333502,95815
330975,371103
73793,13
338929,371229
76,8
121822,371233
334702,371285
28,372552
380798,15
3,1767
334691,362667
330723,371236
334790,371243
334838,371227
339784,41
334838,371229
40,27
334682,371288
64,17
0,44
337193,371935
334644,354064
310998,100121
322205,428308
72,14
334702,371279
36,29
76,12
298434,70917
196799,369035
80,10
334806,371243
2917,362664
12759,320598
68,16
80,11
334730,371267
340218,368990
47,1748
330723,371238
334635,362692
334830,385029
334830,371233
334739,376439
334694,371284
26,65571
134937,60
334723,376444
334710,385073
298443,372721
32,30
335933,14
76,13
334806,371244
334778,371247
334635,307501
60,17
339720,68
334686,371288
339732,63
76,10
334830,371234
256320,100798
330723,371239
14,431204
334710,371278
80,8
334691,362663
298431,372726
72,12
334706,385077
334834,371233
334699,362659
68,14
76,11
8,43
328774,1252
334722,371272
339732,62
330715,371243
22,369102
121818,371232
334838,371230
330711,371245
80,9
68,15
36,30
256296,100808
297988,371224
334707,362656
72,17
334758,371266
334689,428209
334798,371249
76,15
334715,362661
298455,372727
37,384617
334714,371285
28,35
334698,371291
44,29
334619,362702
334687,362673
256312,4215
262112,63
76,16
334830,371223
32,33
334694,371294
334734,60839
80,14
8,45
74,369081
334818,371229
132414,371930
80,12
334794,371249
72,15
334679,362678
68,17
335416,367498
334715,362663
334834,385020
298436,433087
14,58681
334691,362673
56,25
334834,371223
1176,372009
72,16
334698,371294
196721,2
256171,95683
334702,371292
76,14
334683,362677
80,13
334802,371237
334726,371280
334714,371286
334834,371222
180344,369058
340577,494728
334699,362670
329082,104585
330711,371235
335502,5295
334698,371288
339720,63
330668,376434
80,17
334834,385021
121004,319883
334730,385072
3060,385025
335400,367509
48,30
196608,1776
328914,1191
330726,435041
196856,1659
334830,371225
339716,64
330711,371236
88,13
334699,362664
334711,362660
334798,371245
257382,62347
115261,134299
44,31
56,26
328830,1233
334718,371279
334830,371226
334719,376452
92,12
334730,371273
351198,385030
334686,371294
334838,371222
339724,61
84789,2253
48,32
119842,434154
334838,371224
374248,371850
334711,362661
334692,119499
335589,372700
334830,371227
334691,362669
334834,371226
334695,362668
195575,371223
121099,397447
334159,100783
80,15
380806,2
330731,371228
76,17
0,53
80,16
330652,376440
298411,365843
334838,371223
69466,24
334830,371228
334678,371299
334722,371279
261624,70899
334834,385022
339728,57
196705,7
330731,371229
334707,362663
350756,367995
334786,371248
334706,371286
351198,385032
339720,61
378928,100918
48,31
334719,362657
52,32
339665,433073
334682,371251
334710,371239
339784,26
334686,371249
334706,371241
327420,58
334698,371244
22,258743
381448,320624
334694,371246
286952,320745
334726,371232
121012,443970
262256,8
334698,385042
334714,371238
334702,371242
334735,134950
80,20
60,28
334726,385029
334718,371236
334722,371234
92,16
334698,371245
334830,384985
334770,371213
334706,371240
330730,393610
4,53
334686,371250
333478,358069
334702,371243
339812,13
334698,385041
334714,371237
335491,376083
334690,371248
334722,371233
339788,24
334682,371252
334686,385047
334718,371235
335026,322817
56,29
334678,371254
333502,358058
329051,434092
333494,358060
292523,375311
16,49
334698,371246
334726,371234
334994,371118
380802,0
334710,371241
3731,62189
334702,371244
334838,384984
334722,371236
298439,372712
334714,371239
334711,134962
335989,5
334682,371253
196709,14
334730,371232
334694,371247
334706,371243
334690,371249
334646,371265
334686,371251
196725,8
137262,100822
240416,362653
256312,383552
334702,371245
334710,371240
334706,385039
334722,371235
255619,358085
339624,62182
330069,368022
378123,434124
8,53
256852,362627
334706,371242
47,1760
329351,358082
334718,371237
318267,385059
334694,371248
24,46
175600,433061
334682,371254
334694,385045
334726,371233
334686,371252
32,42
334690,371250
60,32
334702,371239
302421,57146
24,47
334710,371236
337137,434141
334571,362678
196238,324342
334714,371234
196791,369052
334682,371248
334794,371200
196264,258794
196779,375955
68,29
361994,1134
334694,371242
334706,371238
256288,383567
191328,371251
376148,371035
334690,371244
339688,372703
334686,371246
24,48
196682,384627
334690,371245
334702,371240
76,26
256867,371249
334718,385029
334714,371233
339696,67
334710,371235
196705,12
69382,56
61,495009
334706,371237
334782,371205
1,432938
334718,371232
334686,371247
334698,371241
333475,101098
334694,371243
339716,58
333560,333785
334798,371197
23,1774
210870,350945
334690,371246
334718,371234
68783,371104
334682,371249
48,39
61,370835
64,29
334723,134961
334686,371248
334722,371232
43,1766
32,46
334707,376413
334694,371244
334714,371236
47,50051
334698,371242
334710,371238
334694,371245
298427,372713
334770,371208
330732,100419
330808,362535
334698,385039
334714,371235
0,60
334718,371233
195575,371190
262252,8
334690,371247
334618,385078
334682,371250
334710,371237
20,51
334698,371243
121100,368055
363295,371278
336039,369058
334702,371241
335422,433026
334706,371239
92,17
334698,371251
334726,371239
196729,11
330715,371190
334631,362656
334646,371273
334702,371249
334722,371241
334974,371121
352085,14
334714,371244
0,61
334710,371246
334730,371237
121794,371212
334706,371248
333462,358068
88942,371247
334690,371254
20,52
56219,371229
196725,13
334690,385051
334734,371235
334710,371245
40,43
334722,371240
339596,111
166445,131655
334750,385027
334738,371235
334702,371250
4,60
334706,371247
106573,28
334694,371253
22,100082
334690,385052
0,62
334718,371242
32,47
334730,371236
334790,371211
28,49
334726,371238
339385,433078
32,49
334714,371246
363248,362681
334726,371241
351114,371239
334718,371244
334730,371239
335394,370943
12,57
196767,369060
334734,371237
334710,371248
51,1765
4,61
334638,371274
359296,371243
334738,371233
61561,12
196787,369051
0,63
334698,371252
334654,371268
196729,13
261961,20
328907,434161
334694,371254
334706,371250
334627,362656
334714,371245
330734,372909
256903,371239
334726,371240
256069,257751
339808,10
334726,385037
339956,67
334638,371275
334762,371223
334718,371243
334722,371242
334698,371253
196725,14
28,51
334710,371247
334730,371238
330651,371230
8,60
334706,371249
334658,371265
36,47
334838,371180
334734,371236
4,62
334702,371251
334654,371267
196729,12
334738,371234
0,64
88,27
334690,371251
334718,371239
121000,64554
334726,371236
334630,371283
334730,371234
334686,371253
334722,371237
79,1755
334718,385036
334734,371232
333037,1247
121128,374946
256301,368046
334647,362653
334734,385030
334694,371249
334714,371241
4,63
334698,371247
334710,371243
334841,62480
8,61
334654,371272
334714,371240
0,65
62,65574
334694,371250
334730,371233
334690,371252
380062,434916
333559,87254
334694,385047
334726,371235
335325,372702
334718,371238
334786,371210
121070,371500
334682,385052
334698,371248
334738,371232
8,62
333652,368240
334710,371242
339696,61
12,60
196326,63
56,39
334706,371244
330651,371228
334702,371246
4,64
256308,438752
334706,371246
334734,371234
334698,371249
339714,369252
0,66
334706,385043
334694,371251
339697,433068
334686,371254
334635,362656
334726,371237
328878,1275
334702,371247
334698,385047
334714,371243
12,61
334718,371241
24,55
14,369127
334722,371239
298452,433069
40,48
8380,369044
334706,371245
379932,362542
335597,60
334718,371240
196713,17
20,58
334714,385039
334730,371235
16,60
334734,371233
8,63
262256,13
334694,371252
256341,368026
4,65
334698,371250
335586,5240
334690,371253
359264,371254
334702,371248
334740,119437
334631,362658
334722,371238
298428,433081
256879,371248
334710,371244
73793,36
6,369130
334714,371242
8,64
334714,371251
55,1769
335350,433044
334718,371249
334738,371241
334730,371244
12,62
16,61
334726,371246
121798,371217
334710,371253
330731,385001
40,51
4,66
334734,371242
5,322577
334630,371286
334723,362624
335573,61
334710,385049
334726,371245
380067,371127
8,65
20,60
302386,62351
12,63
334710,371252
251168,434104
334722,371247
196773,0
334714,371250
334738,371242
334838,357402
310988,65
28,56
4,67
339717,433065
334730,371243
334706,371254
334734,371241
328975,434111
351957,60
12,64
256189,443956
200544,3
334730,371246
339684,372717
334734,371244
334714,371253
125853,371236
16,62
334726,371247
334722,371249
334970,371145
334718,385048
8,66
334718,371251
334730,371245
334738,371240
84867,371243
334707,362633
334718,371250
195495,371232
380051,371132
330731,371206
334766,385024
335499,258788
334734,371243
328975,434109
334730,385041
84863,371245
8,67
334722,371248
269139,371264
20,61
16,63
334714,371252
334750,371235
12,65
334710,371254
196613,67
16,64
45,432941
40,54
334706,371251
334734,371239
2,258762
73833,27
64,44
334714,385045
339684,372719
334758,385026
334746,371234
106517,63
36,56
334698,385052
334714,371248
12,66
334698,371254
334726,371242
334738,371238
24,60
298428,433072
334572,2211
334702,371252
334722,371244
20,62
334738,385035
132,9
334718,371246
328887,434152
334718,371245
334730,371240
26,431225
16,65
12313,61
380095,371110
334734,371238
334702,371253
12,67
356480,13
339788,7
11969,65
120923,100810
56,46
334722,371243
196811,369057
32,57
60330,371226
334710,371249
20,63
121742,371239
334714,371247
334738,371239
24,61
84871,371246
20,64
334722,371246
334714,371249
339772,16
330667,371225
334738,371236
16,66
334710,371251
335034,371111
334702,371254
334706,371253
334718,371248
121059,100762
24,62
28,60
166277,428346
334726,371244
121798,371215
322152,2260
334730,371242
334722,371245
334734,371240
350815,362719
334710,371250
311113,370949
24,63
334706,371252
334538,371292
180330,23
334634,371287
20,65
345739,358064
334738,371237
38,258747
334718,371247
385149,12
28,61
311124,5
334730,371241
334726,371243
24,64
5,5246
48,54
334730,371251
12,69
334734,371249
28,62
334651,362661
32,61
334762,371237
16,67
334738,371248
334722,371254
8,71
334766,371235
298419,372715
36,58
196785,0
24,65
32,60
196781,2
28,63
334726,371252
245849,39
197067,368933
334730,371250
8,72
334722,371253
330651,371245
52,51
334734,371248
20,66
298446,1903
51,1776
334738,371249
121802,371224
196728,256987
334766,371236
380078,62400
334538,371290
334770,371234
28,64
334691,376443
334722,371256
334738,371246
335305,372705
56,52
385065,61
196765,8
334653,373006
334698,371266
327419,372714
334758,371237
20,67
334746,371243
36,61
0,358801
12,71
32,63
334730,371252
334834,371196
334754,371239
339768,14
334715,376433
16,69
334682,385070
334726,371254
298291,83042
303709,125692
334683,362650
16,70
52,53
334734,371250
36,60
196761,10
339701,433077
334738,371247
334726,371253
334722,385052
32,62
334834,371195
24,66
339708,372713
298411,372718
32,64
380079,371111
192631,22
334722,371251
334686,371266
60,52
3731,90
380323,433076
8,74
380102,434907
334718,371253
64,51
24,67
196761,8
334738,385042
334726,371249
36,63
334762,385032
334730,371247
28,65
40,61
334734,371245
334738,371245
334717,62498
339768,10
334698,371262
334702,385056
330739,371196
20,70
334650,371287
380198,62346
334699,376435
334726,371248
196761,9
28,66
334714,371254
330257,2309
40,60
334718,371252
36,62
334722,371250
36,64
334770,371229
21,432946
334837,393618
303254,8
196745,16
196717,28
298420,433073
334730,371249
339768,11
329453,333811
32,66
334726,371251
334718,371254
28,67
339708,39
334734,371247
334738,371243
44,61
334786,371222
121059,383590
8,358794
334635,362669
334690,371266
12,75
24722,12
334798,357419
333562,371747
32,65
334726,371250
330679,371226
334722,371252
334758,371235
240571,371225
380091,371103
256334,104152
334730,371248
335034,371104
80701,362663
40,62
44,60
334738,371244
195491,371237
334734,371246
255571,358084
40,64
334682,371224
334758,371192
196274,61
334630,385043
334634,371244
44,62
48,61
334630,371246
334686,371222
334550,371280
330587,371224
36,66
334638,371242
363303,371245
335973,40
334634,371245
334686,371223
72,227706
326180,373134
40,63
339776,3
334638,371243
335949,50
36,65
335401,121
32,67
380058,48579
1168,434150
334682,371225
380015,371107
334710,371212
323357,16
334714,371210
44,64
334546,60895
334976,464230
196785,6
334686,371224
20,74
298416,433058
260954,371222
334622,371248
48,62
334690,371222
36,68
334686,385021
334630,371244
339698,369276
28,70
40,66
84771,371247
334634,371242
334682,371226
330567,371230
334630,371245
236336,371240
40,65
334702,371218
333538,433848
330655,371194
52,60
334654,371233
44,63
334666,371228
334614,371252
334706,371215
36,67
334558,371279
334634,371243
334682,371227
68,52
334638,371241
334686,371225
68747,371091
334690,371223
48,64
196793,1
72,54
256843,371233
335394,5300
24,74
84684,197149
45233,3
345166,1287
84819,371229
44,66
334706,371211
334694,371215
62,100088
196732,1751
56,60
334630,371249
380110,62357
334711,259113
334706,385008
52,62
334646,371243
334634,371247
196911,369034
60,58
56710,372715
335026,371075
334630,371250
334614,371257
334626,371252
240423,371247
334706,371210
40,67
334634,371248
52,61
334646,371242
334666,385026
334682,371222
53,432950
48,63
334642,371244
334686,371220
8,82
44,65
14,431244
334638,371246
52,64
84803,371237
334761,62482
334634,371246
334832,429801
256285,388767
334646,371241
334638,371244
9657,1133
48,66
17,370870
328898,1246
334730,371202
56,62
334642,371243
334630,371247
378643,357944
60,60
328882,1253
334622,371251
334638,371245
334714,371208
48,65
10,258773
334678,371225
121958,371112
334638,357448
71,1778
334682,371223
196789,0
196605,88
72,53
44,67
334630,371248
363327,371236
363323,385035
64,57
328835,434152
52,63
256839,371233
56,61
334550,371286
56,64
334686,371229
345263,434145
334638,357452
334698,371224
339692,31
334634,371251
196793,11
330559,371242
330189,374901
334658,371241
334638,371249
334559,362659
334650,371244
60,62
180581,429378
64,61
334646,371246
334702,371222
196907,369040
48,67
334642,371248
334702,385020
334690,371227
196789,13
126248,365860
334682,371231
83,1777
350742,371408
334698,385022
334646,371245
322286,371277
334702,371223
334638,371250
68,60
56,63
333410,358064
56243,371192
334642,371247
52,65
334630,371253
196785,14
334682,371232
240419,371252
64,62
0,89
60,61
334654,371242
334694,371226
28,76
297816,385030
334690,371228
334694,385023
53,432940
334686,371230
60,64
334690,371229
334702,371224
334730,357415
334642,371246
334634,371249
333442,371849
339724,16
334630,371251
7,319145
380327,433059
334682,385030
330555,371242
52,67
334650,371243
334638,371247
334686,371231
79,1777
334738,371206
196781,15
334654,371241
334698,371225
334695,134949
84775,371252
351879,258770
76,54
334694,371227
303278,14
260473,104149
334642,371245
68,58
56,65
334690,371230
64,60
334682,371233
323347,369267
60,63
334630,371252
108521,371653
298585,100134
334634,371250
339720,17
68750,62385
196781,14
334638,371248
334686,371232
52,66
72,57
330736,362533
334734,371209
334646,371244
334694,371228
350604,368030
4,89
334650,371242
334698,371226
64,64
334690,371224
334642,371251
52,69
22,100112
334726,371209
334642,385048
339728,19
323361,372713
256843,371240
334654,357449
298398,1893
380203,371039
56,67
334650,371248
334647,362626
334662,371242
334634,371254
334686,371226
333485,104511
256839,385039
68,63
334638,371252
191166,2269
292841,350950
196801,4
60,65
72,61
8436,369045
334654,371246
334694,371222
334654,371245
363343,371233
334666,371240
339736,15
334694,371223
339726,369271
64,65
183198,371197
334690,371225
334682,371228
334638,371253
334682,385025
334738,371205
302911,433058
330671,371192
72,62
76,60
334646,371249
334706,371217
56,66
334650,371247
123045,17
334682,371229
334694,371224
334650,371246
334654,371244
33,5253
351953,372749
334686,371227
76893,371108
76,57
334646,357450
334690,371226
60,67
334646,371248
62,100093
7159,371157
68,61
334698,371222
40,76
339732,16
330663,371193
64,63
334634,371252
40979,432960
334630,371254
334642,371250
334650,371245
334666,385034
334682,371230
196789,7
121132,443956
334694,371225
196801,2
328898,1240
334686,371228
8,90
334654,371243
334698,371223
334734,371206
334634,371253
35,319130
60,66
334646,371247
334950,371103
334758,371194
72,60
334642,371249
196777,13
68,62
334638,371251
196839,369049
72,64
334702,371229
334650,371251
74,258762
380174,372752
335045,62371
334654,371249
76,62
334682,385035
339736,6
80,61
334646,371253
334694,371232
68,66
334690,385031
334682,371238
334710,371226
64,68
335054,322791
334686,371236
334706,371228
334690,371234
334662,371245
335957,60
334690,371235
72,65
334710,371225
76,63
334646,371252
350899,362711
24,85
334650,371250
334686,371237
68,67
334706,371227
256197,257742
334642,371254
330563,371246
334694,371233
298426,367505
334698,371231
334731,155633
350808,367925
68,64
334706,371229
334718,371224
334694,371234
334727,134942
334650,371249
45,432966
334690,371236
310974,258744
64,66
334682,371239
334646,371251
334638,371254
363208,362701
196805,11
334642,371253
335038,322795
339716,12
385093,70
334654,371248
334698,371232
76,61
334722,371222
7822,63
196401,372710
334710,371228
334702,371230
335490,5242
334718,371223
334646,371250
334831,45212
80,60
334698,371233
334698,385029
114431,17
72,63
334642,371252
334694,385032
339588,67
363355,371240
334694,371235
196801,12
68,65
334686,371238
20,88
64,67
334654,371247
334702,371231
330575,371239
334714,371225
339772,372703
334710,371227
351881,64
80,64
334694,371229
16,91
334658,371251
257032,121085
318718,62350
334690,371231
334702,385023
334694,385026
334682,371234
334654,371253
355328,393592
43,319135
334626,371264
76,66
334698,371227
334702,371225
334666,371247
334718,371219
334193,386988
334707,134953
335350,5306
256389,64495
80,65
339688,372745
334686,371233
26,100118
334698,371228
334694,371230
335106,433124
334575,362663
76,67
84811,385044
334650,371254
334702,371226
299577,320621
334654,371252
335653,372719
25268,134304
196806,384608
334691,362608
76,64
334698,371229
210665,428688
334686,371234
334710,385021
334670,371244
62,65607
334702,371227
334706,371226
334650,371253
39,319135
334690,371232
80,62
2056,433740
68,68
334699,134957
72,66
334654,371251
335597,26
334658,385046
339724,13
339712,17
121035,100800
379982,62417
64,70
200,6
326880,62362
340184,10
196821,12
334654,371250
334698,371230
204,4
334706,371225
334702,371228
256321,368043
328967,434090
24,90
14,100121
363327,371250
334614,371269
334682,371237
72,67
329088,356425
8853,139481
335493,63
334694,371231
339006,369418
36,84
334690,371233
80,63
334650,371252
334654,385047
334686,371235
76,65
334646,371254
334718,371229
339724,4
24,91
334714,385028
334694,371239
196709,60
48,81
29,5263
334614,371273
334690,371241
339865,370948
334682,371244
328919,496202
334698,371237
339704,12
80,67
339716,7
334710,371233
39,319147
136625,371934
52,79
334702,371235
334714,371231
334682,371245
380054,62385
334694,371240
70,258771
68786,62383
334714,371230
318271,385052
334718,371228
380201,70945
334686,371243
334690,371242
334710,371232
334682,385042
334698,371238
56,76
80,68
39601,2262
334702,371236
351897,65
334706,371234
340170,369080
84779,371264
334682,371246
334710,371234
334694,371241
67,367413
334686,371244
334706,371236
333354,358072
339704,11
80,66
334698,371239
339772,372710
255535,323579
338825,371226
72,69
334654,371254
334702,371237
334654,385051
334718,371231
380670,9
64,73
334984,388349
334727,134949
196709,61
339716,5
192251,12
334686,371245
334698,371240
192901,368991
330583,371248
334706,371235
196677,71
334567,362672
292618,432125
328907,434122
328924,135763
334702,371238
196809,15
335305,372677
322202,371338
334666,371248
334698,385036
334714,371232
334690,371243
69,370862
167109,62365
334964,464242
340218,369049
334682,371247
100,57
334718,371230
334710,371229
181830,358064
56,131148
334686,371239
334694,371236
334706,371231
334698,371234
334690,371237
334702,371232
380670,14
334718,371226
334682,371241
334713,393648
380674,11
255531,358075
334686,371240
333680,333775
334698,371235
334718,385022
334706,371230
334702,371233
351957,30
375632,371246
334966,371107
328871,434144
351259,121083
67,319130
334690,371238
339712,13
334718,371225
334634,371268
339716,11
334739,134944
334722,371223
334714,371229
334758,371207
334702,371234
64,76
256875,371235
334718,371227
356552,11
334694,371237
334682,371243
334710,371231
77,5244
334618,371273
334686,371241
334706,371233
339700,16
334702,385032
256839,371254
334690,371239
196809,12
50,258774
334706,385030
68,75
334690,371240
24,358814
334718,385024
229675,375928
334710,371230
328935,434112
298967,125
334829,393594
334706,371232
196242,64
334686,371242
339688,372753
333493,132087
334635,376440
328898,1253
334698,371236
88,66
350742,371397
334702,385031
256344,73131
334694,371238
40,91
73,322588
42,258789
335585,15
335473,63
334723,121105
32,358823
334835,100362
80,74
380064,362652
255619,371933
332232,134225
334682,371198
211982,371121
262967,139461
334503,376447
334686,371196
269015,385048
334731,121100
64,82
334574,371243
333455,100942
334682,384995
244354,371289
269015,371250
329523,358061
79721,4270
